Timestamp,Shift,Day_of_Week,Machine_ID,Model_Type,Production_Count,Defective_Count,Downtime_Min
2024-11-01 11:00,1,Friday,M2,V8,40,0.0,5.0
2024-11-01 11:00,1,Friday,M3,EV-1,29,0.0,0.0
2024-11-01 12:00,1,Fri,M1,V6,47,0.0,5.0
2024-11-01 12:00,1,Friday,M2,V8,37,1.0,10.0
2024-11-01 12:00,1,Friday,M3,EV-1,31,0.0,0.0
2024-11-01 13:00,1,Friday,M1,V6,43,0.0,5.0
2024-11-01 13:00,1,Friday,M2,V8,39,1.0,0.0
2024-11-01 13:00,1,Friday,M3,EV-1,33,0.0,5.0
2024-11-01 14:00,1,Fri,M1,V6,41,,0.0
2024-11-01 14:00,1,Friday,M2,V8,36,0.0,0.0
2024-11-01 14:00,1,Friday,M3,EV-1,30,0.0,0.0
2024-11-01 15:00,2,Friday,M1,V6,41,0.0,0.0
2024-11-01 15:00,2,Friday,M2,V8,20,0.0,42.0
2024-11-01 15:00,2,Friday,M3,EV-1,30,0.0,0.0
2024-11-01 16:00,2,Friday,M1,V6,47,0.0,0.0
2024-11-01 16:00,2,Friday,M2,V8,41,0.0,0.0
2024-11-01 16:00,2,Friday,M3,EV-1,31,0.0,10.0
2024-11-01 17:00,2,Friday,M99,v6,44,0.0,5.0
2024-11-01 17:00,2,Friday,M2,V8,39,0.0,0.0
2024-11-01 17:00,2,Friday,M3,EV-1,33,,0.0
2024-11-01 18:00,2,Friday,M1,V6,46,0.0,5.0
2024-11-01 18:00,2,Friday,M2,V8,19,0.0,37.0
2024-11-01 18:00,2,Friday,M3,EV-1,28,0.0,0.0
2024-11-01 19:00,2,Friday,M1,V6,43,1.0,0.0
2024-11-01 19:00,2,Friday,M2,V8,36,1.0,0.0
2024-11-01 19:00,2,Friday,M3,EV-1,32,0.0,0.0
2024-11-01 20:00,2,Friday,M1,V6,40,0.0,0.0
2024-11-01 20:00,2,Friday,M2,V8,44,1.0,5.0
2024-11-01 20:00,2,Friday,M3,EV-1,25,0.0,
2024-11-01 21:00,2,Friday,M1,V6,48,1.0,0.0
2024-11-01 21:00,2,Friday,M2,V8,43,1.0,0.0
2024-11-01 21:00,2,Friday,M3,EV-1,28,0.0,5.0
2024-11-01 22:00,2,Friday,M1,V6,42,0.0,10.0
2024-11-01 22:00,2,Friday,M2,V8,37,0.0,0.0
2024-11-01 22:00,2,Friday,M3,EV-1,25,0.0,10.0
2024-11-01 23:00,3,Friday,M1,V6,46,0.0,0.0
2024-11-01 23:00,3,Friday,M2,V8,39,0.0,5.0
2024-11-01 23:00,3,Fri,M3,EV-1,25,0.0,0.0
2024-11-02 00:00,3,Saturday,M1,V6,48,1.0,0.0
2024-11-02 00:00,3,Saturday,M2,V8,39,1.0,0.0
2024-11-02 00:00,3,Saturday,M3,EV-1,33,0.0,0.0
2024-11-02 01:00,3,Saturday,M1,V6,42,0.0,0.0
2024-11-02 01:00,3,Saturday,M2,V8,43,0.0,0.0
2024-11-02 01:00,3,Saturday,M3,EV-1,26,0.0,0.0
2024-11-02 02:00,3,Saturday,M1,V6,45,0.0,5.0
2024-11-02 02:00,3,Saturday,M2,V8,41,0.0,0.0
2024-11-02 02:00,3,Sat,M3,EV-1,31,0.0,0.0
2024-11-02 03:00,3,Saturday,M1,V6,45,1.0,0.0
2024-11-02 03:00,3,Saturday,M2,V8,42,0.0,0.0
2024-11-02 03:00,3,Sat,M3,EV-1,27,2.0,0.0
2024-11-02 04:00,3,Saturday,M1,V6,45,1.0,0.0
2024-11-02 04:00,3,Saturday,M2,V8,39,4.0,0.0
2024-11-02 04:00,3,Saturday,M3,EV-1,26,0.0,0.0
2024-11-02 05:00,3,Saturday,M1,v6,49,3.0,0.0
2024-11-02 05:00,3,Saturday,M2,V8,40,0.0,0.0
2024-11-02 05:00,3,Saturday,M3,EV-1,33,1.0,10.0
2024-11-02 06:00,3,Saturday,M1,V6,45,2.0,5.0
2024-11-02 06:00,3,Saturday,M2,V8,35,0.0,
2024-11-02 06:00,3,Saturday,M3,EV-1,29,0.0,0.0
2024-11-02 07:00,1,Saturday,M1,V6,48,0.0,0.0
2024-11-02 07:00,1,Saturday,M2,V8,39,0.0,0.0
2024-11-02 07:00,1,Saturday,M3,EV-1,33,0.0,0.0
2024-11-02 08:00,1,Saturday,M1,V6,44,1.0,0.0
2024-11-02 08:00,1,Saturday,M2,V8,37,1.0,0.0
2024-11-02 08:00,1,Saturday,M3,EV-1,33,0.0,0.0
2024-11-02 09:00,1,Saturday,M1,V6,43,0.0,5.0
2024-11-02 09:00,1,Saturday,M2,V8,36,0.0,0.0
2024-11-02 09:00,1,Sat,M3,EV-1,34,0.0,0.0
2024-11-02 10:00,1,Saturday,M1,V6,46,1.0,5.0
2024-11-02 10:00,1,Sat,M2,V8,36,1.0,0.0
2024-11-02 10:00,1,Saturday,M3,EV-1,25,0.0,0.0
2024-11-02 11:00,1,Saturday,M1,V6,49,1.0,5.0
2024-11-02 11:00,1,Saturday,M2,V8,37,1.0,0.0
2024-11-02 11:00,1,Saturday,M3,EV-1,25,0.0,0.0
2024-11-02 12:00,1,Saturday,M1,V6,47,0.0,5.0
2024-11-02 12:00,1,Saturday,M2,V8,43,2.0,
2024-11-02 12:00,1,Saturday,M3,EV-1,28,0.0,0.0
2024-11-02 13:00,1,Saturday,M1,V6,45,0.0,0.0
2024-11-02 13:00,1,Saturday,M2,V8,36,1.0,0.0
2024-11-02 13:00,1,Saturday,M3,EV-1,29,0.0,0.0
2024-11-02 14:00,1,Saturday,M1,V6,41,0.0,0.0
2024-11-02 14:00,1,Saturday,M2,V8,37,0.0,0.0
2024-11-02 14:00,1,Saturday,M3,EV-1,25,0.0,0.0
2024-11-02 15:00,2,Saturday,M1,V6,41,0.0,5.0
2024-11-02 15:00,2,Saturday,M2,V8,40,0.0,0.0
2024-11-02 15:00,2,Saturday,M3,EV-1,32,0.0,Maintenance
2024-11-02 16:00,2,Saturday,M1,V6,48,0.0,0.0
2024-11-02 16:00,2,Sat,M2,V8,18,,41.0
2024-11-02 16:00,2,Saturday,M3,EV-1,30,0.0,0.0
2024-11-02 17:00,2,Saturday,M1,V6,41,0.0,0.0
2024-11-02 17:00,2,Saturday,M2,V8,36,1.0,10.0
2024-11-02 17:00,2,Saturday,M3,EV-1,28,0.0,0.0
2024-11-02 18:00,2,Saturday,M1,V6,46,1.0,5.0
2024-11-02 18:00,2,Saturday,M99,V8,36,0.0,5.0
2024-11-02 18:00,2,Saturday,M3,EV-1,34,0.0,5.0
2024-11-02 19:00,2,Saturday,M1,V6,49,0.0,5.0
2024-11-02 19:00,2,Saturday,M2,V8,44,1.0,0.0
2024-11-02 19:00,2,Saturday,M3,EV-1,30,0.0,0.0
2024-11-02 20:00,2,Saturday,M1,V6,42,0.0,5.0
2024-11-02 20:00,2,Saturday,M2,V8,38,1.0,0.0
2024-11-02 20:00,2,Saturday,M3,EV-1,27,0.0,0.0
2024-11-02 21:00,2,Sat,M1,V6,46,0.0,0.0
2024-11-02 21:00,2,Saturday,M2,V8,19,0.0,26.0
2024-11-02 21:00,2,Saturday,M3,EV-1,25,0.0,5.0
2024-11-02 22:00,2,Saturday,M1,V6,43,0.0,0.0
2024-11-02 22:00,2,Saturday,M2,V8,35,1.0,0.0
2024-11-02 22:00,2,Saturday,M3,EV-1,28,0.0,0.0
2024-11-02 23:00,3,Saturday,M1,V6,48,0.0,0.0
2024-11-02 23:00,3,Saturday,M2,V8,35,0.0,0.0
2024-11-02 23:00,3,Saturday,M3,EV-1,28,0.0,0.0
2024-11-03 00:00,3,Sunday,M1,V6,42,0.0,0.0
2024-11-03 00:00,3,Sunday,M2,V8,37,1.0,0.0
2024-11-03 00:00,3,Sunday,M3,EV-1,31,0.0,5.0
2024-11-03 01:00,3,Sunday,M1,V6,43,1.0,5.0
2024-11-03 01:00,3,Sunday,M2,V8,36,0.0,0.0
2024-11-03 01:00,3,Sunday,M3,EV-1,27,0.0,0.0
2024-11-03 02:00,3,Sunday,M1,V6,48,0.0,0.0
2024-11-03 02:00,3,Sunday,M2,V8,37,1.0,0.0
2024-11-03 02:00,3,Sunday,M3,EV-1,32,0.0,0.0
2024-11-03 03:00,3,Sunday,M1,v6,47,4.0,0.0
2024-11-03 03:00,3,Sunday,M2,V8,36,1.0,5.0
2024-11-03 03:00,3,Sunday,M3,EV-1,31,1.0,10.0
2024-11-03 04:00,3,Sunday,M1,V6,44,0.0,5.0
2024-11-03 04:00,3,Sunday,M2,V8,43,4.0,0.0
2024-11-03 04:00,3,Sunday,M3,EV-1,32,0.0,0.0
2024-11-03 05:00,3,Sunday,M1,V6,43,0.0,0.0
2024-11-03 05:00,3,Sunday,M2,V8,38,3.0,10.0
2024-11-03 05:00,3,Sunday,M3,EV-1,33,1.0,5.0
2024-11-03 06:00,3,Sunday,M1,V6,41,3.0,5.0
2024-11-03 06:00,3,Sunday,M2,V8,37,4.0,0.0
2024-11-03 06:00,3,Sunday,M3,EV-1,30,0.0,0.0
2024-11-03 07:00,1,Sunday,M1,V6,45,0.0,0.0
2024-11-03 07:00,1,Sunday,M2,V8,35,1.0,0.0
2024-11-03 07:00,1,Sunday,M3,EV-1,26,0.0,5.0
2024-11-03 08:00,1,Sunday,M1,V6,49,0.0,0.0
2024-11-03 08:00,1,Sunday,M2,V8,19,0.0,24.0
2024-11-03 08:00,1,Sunday,M3,EV-1,25,0.0,5.0
2024-11-03 09:00,1,Sunday,M1,V6,40,0.0,10.0
2024-11-03 09:00,1,Sunday,M2,V8,21,0.0,25.0
2024-11-03 09:00,1,Sun,M3,EV-1,31,0.0,0.0
2024-11-03 10:00,1,Sun,M1,V6,48,1.0,0.0
2024-11-03 10:00,1,Sunday,M2,V8,43,2.0,0.0
2024-11-03 10:00,1,Sunday,M3,EV-1,27,0.0,0.0
2024-11-03 11:00,1,Sunday,M1,V6,46,0.0,0.0
2024-11-03 11:00,1,Sunday,M2,V8,44,1.0,0.0
2024-11-03 11:00,1,Sunday,M3,EV-1,26,0.0,0.0
2024-11-03 12:00,1,Sunday,M1,V6,42,0.0,0.0
2024-11-03 12:00,1,Sunday,M2,V8,36,1.0,0.0
2024-11-03 12:00,1,Sun,M3,EV-1,27,0.0,5.0
2024-11-03 13:00,1,Sunday,M1,V6,47,0.0,0.0
2024-11-03 13:00,1,Sunday,M2,V8,40,1.0,0.0
2024-11-03 13:00,1,Sunday,M3,EV-1,27,0.0,
2024-11-03 14:00,1,Sunday,M1,V6,49,0.0,5.0
2024-11-03 14:00,1,Sunday,M2,V8,10,20.0,0.0
2024-11-03 14:00,1,Sunday,M3,EV-1,32,0.0,0.0
2024-11-03 15:00,2,Sunday,M1,V6,42,1.0,5.0
2024-11-03 15:00,2,Sun,M2,V8,37,0.0,0.0
2024-11-03 15:00,2,Sunday,M3,EV-1,25,0.0,0.0
2024-11-03 16:00,2,Sunday,M1,V6,44,0.0,0.0
2024-11-03 16:00,2,Sunday,M2,V8,35,1.0,0.0
2024-11-03 16:00,2,Sunday,M3,EV-1,32,0.0,5.0
2024-11-03 17:00,2,Sunday,M1,V6,48,0.0,0.0
2024-11-03 17:00,2,Sunday,M2,V8,36,1.0,0.0
2024-11-03 17:00,2,Sunday,M3,EV-1,28,0.0,0.0
2024-11-03 18:00,2,Sunday,M1,V6,46,1.0,0.0
2024-11-03 18:00,2,Sunday,M2,V8,42,1.0,10.0
2024-11-03 18:00,2,Sunday,M3,EV-1,33,0.0,10.0
2024-11-03 19:00,2,Sunday,M1,V6,49,1.0,0.0
2024-11-03 19:00,2,Sunday,M2,V8,39,0.0,10.0
2024-11-03 19:00,2,Sunday,M3,EV-1,28,0.0,0.0
2024-11-03 20:00,2,Sunday,M1,V6,46,0.0,0.0
2024-11-03 20:00,2,Sunday,M2,V8,43,1.0,5.0
2024-11-03 20:00,2,Sunday,M3,EV-1,30,0.0,10.0
2024-11-03 21:00,2,Sunday,M1,V6,46,1.0,0.0
2024-11-03 21:00,2,Sunday,M2,V8,19,0.0,31.0
2024-11-03 21:00,2,Sunday,M3,EV-1,27,0.0,0.0
2024-11-03 22:00,2,Sunday,M1,V6,41,0.0,5.0
2024-11-03 22:00,2,Sunday,M2,V8,44,1.0,0.0
2024-11-03 22:00,2,Sun,M3,EV-1,28,0.0,0.0
2024-11-03 23:00,3,Sunday,M1,V6,43,0.0,10.0
2024-11-03 23:00,3,Sunday,M99,V8,44,2.0,0.0
2024-11-03 23:00,3,Sunday,M3,EV-1,29,0.0,0.0
2024-11-04 00:00,3,Monday,M1,V6,41,0.0,0.0
2024-11-04 00:00,3,Monday,M2,V8,35,0.0,0.0
2024-11-04 00:00,3,Monday,M3,EV-1,28,0.0,10.0
2024-11-04 01:00,3,Monday,M1,V6,48,0.0,5.0
2024-11-04 01:00,3,Monday,M2,V8,20,0.0,47.0
2024-11-04 01:00,3,Monday,M3,EV-1,26,0.0,0.0
2024-11-04 02:00,3,Monday,M1,V6,48,0.0,0.0
2024-11-04 02:00,3,Monday,M2,V8,43,0.0,0.0
2024-11-04 02:00,3,Monday,M3,EV-1,33,0.0,0.0
2024-11-04 03:00,3,Monday,M1,V6,47,4.0,0.0
2024-11-04 03:00,3,Monday,M2,V8,38,1.0,0.0
2024-11-04 03:00,3,Monday,M3,EV-1,29,2.0,0.0
2024-11-04 04:00,3,Monday,M1,V6,41,2.0,5.0
2024-11-04 04:00,3,Monday,M2,V8,36,4.0,0.0
2024-11-04 04:00,3,Monday,M3,EV-1,27,0.0,0.0
2024-11-04 05:00,3,Monday,M1,V6,47,3.0,0.0
2024-11-04 05:00,3,Monday,M2,V8,35,1.0,0.0
2024-11-04 05:00,3,Monday,M3,EV-1,34,0.0,0.0
2024-11-04 06:00,3,Monday,M1,V6,48,4.0,0.0
2024-11-04 06:00,3,Monday,M2,V8,35,3.0,5.0
2024-11-04 06:00,3,Monday,M3,EV-1,29,2.0,0.0
2024-10-29 02:00,3,Tuesday,M3,EV-1,28,0.0,0.0
2024-11-02 12:00,1,Saturday,M2,V8,43,2.0,
2024-10-23 09:00,1,Wednesday,M1,V6,44,0.0,10.0
2024-10-25 01:00,3,Friday,M1,V6,43,0.0,0.0
2024-10-27 16:00,2,Sunday,M3,EV-1,28,0.0,5.0
2024-10-25 02:00,3,Friday,M2,V8,35,0.0,0.0
2024-10-31 03:00,3,Thursday,M1,V6,42,3.0,
2024-10-29 05:00,3,Tuesday,M1,V6,40,0.0,5.0
2024-11-02 12:00,1,Saturday,M3,EV-1,28,0.0,0.0
2024-11-02 10:00,1,Saturday,M1,V6,46,1.0,5.0
